id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id,nutritionix_name,nutritionix_name,nutritionix_name,nutritionix_name,nutritionix_name,nutritionix_name,nutritionix_name
4,kiwi,Actinidia chinensis,"The kiwifruit, often shortened to kiwi in many parts of the world, is the edible berry of a woody vine in the genus Actinidia. The most common cultivar group of kiwifruit ('Hayward') is oval, about the size of a large hen's egg (5?8 centimetres in length and 4.5?5.5 centimetres in diameter). It has a fibrous, dull greenish-brown skin and bright green or golden flesh with rows of tiny, black, edible seeds. The fruit has a soft texture and a sweet but unique flavor, and today is a commercial crop in several countries, such as Italy, New Zealand, Chile, Greece and France.",506775,Kiwifruit,4.jpg,image/jpeg,110661,2012-04-20 09:32:21 UTC,4,Fruits,Tropical fruits,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:13 UTC,,,false,specific,3625,true,FOOD00004,kiwi,kiwi,kiwi,kiwi,kiwi
7,leek,Allium porrum,"The leek is a vegetable that belongs, along with onion and garlic, to the genus Allium, currently placed in family Amaryllidaceae, subfamily Allioideae. Historically many scientific names were used for leeks, which are now treated as cultivars of Allium ampeloprasum. Two related vegetables, elephant garlic and kurrat, are also cultivars of A.  ampeloprasum, although different in their uses as food. The edible part of the leek plant is a bundle of leaf sheaths that is sometimes erroneously called a stem or stalk.",42659,Leek,7.jpg,image/jpeg,4857,2012-04-20 09:33:40 UTC,7,Vegetables,Onion-family vegetables,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:13 UTC,,,false,specific,,true,FOOD00007,leek,leek,leek,leek,leek
8,garlic,Allium sativum,"With a history of human use of over 7,000 years, garlic (Allium sativum) is native to central Asia, and has long been a staple in the Mediterranean region, as well as a frequent seasoning in Asia, Africa, and Europe. There are two sub-varieties of allium sativum: Allium sativum var. sativum (soft-necked garlic) and Allium sativum var. ophioscorodon (hard-necked garlic). Soft-necked garlic is the most commonly found. Bulb garlic is available in many forms, including fresh, frozen, dried, fermented (black garlic) and shelf stable products (in tubes or jars). [Wikipedia]",42652,Garlic,8.jpg,image/jpeg,545294,2012-04-20 09:42:05 UTC,8,Herbs and Spices,Herbs,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:13 UTC,,2,true,specific,4682,true,FOOD00008,garlic,garlic,garlic,garlic,garlic
9,chive,Allium schoenoprasum,"Chives is the common name of Allium schoenoprasum, the smallest species of the edible onions. A perennial plant, it is native to Europe, Asia and North America. A. schoenoprasum is the only species of Allium native to both the New and the Old Worlds. The name of the species derives from the Greek skhoínos and práson. Its English name, chives, derives from the French word cive, from cepa, the Latin word for onion. Chives are a commonly used herb and can be found in grocery stores or grown in home gardens. In culinary use, the scapes are diced and used as an ingredient for fish, potatoes, soups, and other dishes. Chives have insect-repelling properties that can be used in gardens to control pests.",42636,Chives,9.jpg,image/jpeg,1411537,2012-04-20 09:42:09 UTC,9,Herbs and Spices,Herbs,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:13 UTC,,,false,specific,74900,true,FOOD00009,chives,chives,chives,chives,chives
12,pineapple,Ananas comosus,"The Pineapple (Ananas comosus), named for its resemblance to the pine cone, is a tropical plant with edible multiple fruit consisting of coalesced berries, and the most economically significant plant in the Bromeliaceae family. Pineapples may be cultivated from a crown cutting of the fruit, possibly flowering in 20–24 months and fruiting in the following six months. Pineapple does not ripen significantly post-harvest. Pineapples are consumed fresh, cooked, juiced, and preserved, and are found in a wide array of cuisines. In addition to consumption, in the Philippines the pineapple's leaves are used to produce the textile fiber piña- employed as a component of wall paper and furnishings, amongst other uses.",42335,Pineapple,12.jpg,image/jpeg,46902,2012-04-20 09:38:46 UTC,12,Fruits,Tropical fruits,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:13 UTC,,,false,specific,4615,true,FOOD00012,pineapple,pineapple,pineapple,pineapple,pineapple
13,dill,Anethum graveolens,"Dill (Anethum graveolens), also known as Lao coriander, depending on where it is grown, is either a perennial or annual herb. It is the sole species of the genus Anethum.  Dill is widely grown in Eurasia where its leaves and seeds are used as a herb or spice for flavouring food. Like caraway, the fern-like leaves of dill are aromatic and are used to flavor many foods such as gravlax (cured salmon) and other fish dishes, borscht and other soups, as well as pickles (where the dill flower is sometimes used). Dill is best when used fresh as it loses its flavor rapidly if dried; however, freeze-dried dill leaves retain their flavor relatively well for a few months [Wikipedia].",29584,Dill,13.jpg,image/jpeg,121803,2012-04-20 09:32:14 UTC,13,Herbs and Spices,Herbs,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:13 UTC,,,true,specific,40922,true,FOOD00013,dill,dill,dill,dill,dill
16,peanut,Arachis hypogaea,"The peanut, also known as the groundnut and the goober and taxonomically classified as <i>Arachis hypogaea</i>, is a legume crop grown mainly for its edible seeds. It is widely grown in the tropics and subtropics, being important to both small and large commercial producers. It is classified as both a grain legume and, because of its high oil content, an oil crop. World annual production of shelled peanuts was 42 million tonnes in 2014. Atypically among crop plants, peanut pods develop underground rather than aboveground. It is this characteristic that the botanist Linnaeus used to assign the specific name <i>hypogaea</i>, which means ""under the earth."" (Wikipedia)",26463,Mr. Peanut,16.jpg,image/jpeg,285702,2012-04-20 09:29:07 UTC,16,Nuts,Nuts,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:13 UTC,,,false,specific,3818,true,FOOD00016,peanut,peanut,peanut,peanut,peanut
19,tarragon,Artemisia dracunculus,"Tarragon (Artemisia dracunculus) is a species of perennial herb in the family Asteraceae. One sub-species, Artemisia dracunculus var. sativa, is cultivated for use of the leaves as an aromatic culinary herb. In some other sub-species, the characteristic aroma is largely absent. The species is polymorphic. Informal names for distinguishing the variations include ""French tarragon"" (best for culinary use), ""Russian tarragon"" (typically better than wild tarragon but not as good as so-called French tarragon for culinary use), and ""wild tarragon"" (covers various states).
Tarragon is one of the four fines herbes of French cooking, and is particularly suitable for chicken, fish and egg dishes. Tarragon is the main flavoring component of Béarnaise sauce. Fresh, lightly bruised sprigs of tarragon are steeped in vinegar to produce tarragon vinegar.
Tarragon is used to flavor a popular carbonated soft drink in the countries of Azerbaijan, Armenia, Georgia and, by extension, Russia, Ukraine and Kazakhstan. The drink, named Tarhun (Armenian pronunciation: [t???xun] ???????), is made out of sugary tarragon concentrate and colored bright green.",35462,Artemisia_dracunculus,19.jpg,image/jpeg,91707,2012-04-20 09:30:20 UTC,19,Herbs and Spices,Herbs,Type 1,2011-02-09 00:37:15 UTC,2019-05-14 18:04:14 UTC,,,false,specific,72341,true,FOOD00019,tarragon,tarragon,tarragon,tarragon,tarragon
61,coriander,Coriandrum sativum,"Coriander (Coriandrum sativum), also known as cilantro, Chinese parsley or dhania, is an annual herb in the family Apiaceae. Coriander is native to regions spanning from southern Europe and North Africa to southwestern Asia. It is a soft, hairless plant growing to 50 cm tall. The leaves are variable in shape, broadly lobed at the base of the plant, and slender and feathery higher on the flowering stems. The flowers are borne in small umbels, white or very pale pink, asymmetrical, with the petals pointing away from the centre of the umbel longer (5–6 mm) than those pointing towards it (only 1–3 mm long). The fruit is a globular, dry schizocarp 3–5 mm (&#160) in diameter.",29622,Coriander,61.jpg,image/jpeg,147926,2012-04-20 09:38:52 UTC,65,Herbs and Spices,Herbs,Type 1,2011-02-09 00:37:18 UTC,2019-05-14 18:04:15 UTC,,,false,specific,4047,true,FOOD00061,cilantro,cilantro,cilantro,cilantro
65,cucumber,Cucumis sativus,"Cucumber (Cucumis sativus) is a widely cultivated plant in the gourd family Cucurbitaceae. It is a creeping vine that bears cylindrical fruits that are used as culinary vegetables. There are three main varieties of cucumber: slicing, pickling, and burpless. Within these varieties, several different cultivars have emerged. The cucumber is originally from Southern Asia, but now grows on most continents. Many different varieties are traded on the global market.",22364,Cucumber,65.jpg,image/jpeg,117101,2012-04-20 09:30:14 UTC,69,Gourds,Gourds,Type 1,2011-02-09 00:37:18 UTC,2019-05-14 18:04:15 UTC,,,true,specific,3659,true,FOOD00065,cucumber,cucumber,cucumber,cucumber
67,cumin,Cuminum cyminum,"Cumin (Cuminum cyminum) is a flowering plant in the family Apiaceae as caraway, parsley, and dill., native from the east Mediterranean to India. Its seeds (each one contained within a fruit, which is dried) are used in the cuisines of many different cultures, in both whole and ground form. It also has many uses as a traditional medicinal plant.  In the ancient Egyptian civilization, cumin was used as spice and as preservative in mummification. Cumin seed is used as a spice for its distinctive flavour and aroma. Cumin can be found in some cheeses, such as Leyden cheese, and in some traditional breads from France. Cumin can be an ingredient in chili powder (often Tex-Mex or Mexican-style), and is found in achiote blends, adobos, sofrito, garam masala, curry powder, and bahaarat. In South Asian cooking, it is often combined with coriander seeds in a powdered mixture called dhana jeera. Cumin's distinctive flavour is strong. It has a warm aroma due to its essential oil content. Its main constituent aroma compounds are cuminaldehyde (a promising agent against alpha-synuclein aggregation) and cuminic alcohol. Other important aroma compounds of toasted cumin are the substituted pyrazines, 2-ethoxy-3-isopropylpyrazine, 2-methoxy-3-sec-butylpyrazine, and 2-methoxy-3-methylpyrazine. Other components include γ-terpinene, safranal, p-cymene and β-pinene  [Wikipedia]",501839,Cumin,67.jpg,image/jpeg,73485,2012-04-20 09:32:32 UTC,73,Herbs and Spices,Spices,Type 1,2011-02-09 00:37:18 UTC,2019-05-14 18:04:15 UTC,,,false,specific,52462,true,FOOD00067,cumin,cumin,cumin,cumin
68,turmeric,Curcuma longa,"Turmeric (Curcuma longa) is a rhizomatous herbaceous perennial plant of the ginger family, Zingiberaceae. It is native to tropical Tamil Nadu, in southeast India, and needs temperatures between 20 °C and 30 °C (68 °F and 86 °F) and a considerable amount of annual rainfall to thrive. Plants are gathered annually for their rhizomes, and propagated from some of those rhizomes in the following season.
It is one of the key ingredients in many Asian dishes. Tamil traditional medicine, called Siddha, has recommended turmeric in food for its potential medicinal value, which is a topic of active research. Its use as a coloring agent is not of primary value in South Asian cuisine.",42394,Turmeric,68.jpg,image/jpeg,105964,2012-04-20 09:37:49 UTC,74,Herbs and Spices,Spices,Type 1,2011-02-09 00:37:18 UTC,2019-05-14 18:04:15 UTC,,,false,specific,136217,true,FOOD00068,turmeric,turmeric,turmeric,turmeric
74,cardamom,Elettaria cardamomum,"Cardamom (or cardamon) refers to several plants of the similar genera Elettaria and Amomum in the ginger family Zingiberaceae. Both genera are native to India, Nepal and Bhutan; they are recognised by their small seed pods, triangular in cross-section and spindle-shaped, with a thin, papery, outer shell and small black seeds. Today, Guatemala is the biggest producer and exporter of cardamom in the world, followed by India. Some other countries such as Sri Lanka have also begun to cultivate it. Elettaria pods are light green while Amomum pods are larger and dark brown. It is the world's third most expensive spice by weight, outstripped in market value only by saffron and vanilla.",506505,Cardamom,74.jpg,image/jpeg,63840,2012-04-20 09:33:35 UTC,80,Herbs and Spices,Spices,Type 1,2011-02-09 00:37:18 UTC,2019-05-14 18:04:15 UTC,,,false,specific,105181,true,FOOD00074,cardamom,cardamom,cardamom,cardamom
81,fig,Ficus carica,"The common fig (Ficus carica) is a species of flowering plant in the genus Ficus, from the family Moraceae, known as the common fig (or just the fig), انجیر  (Urdu), anjeer (Hindi), and dumur (Bengali). It is the source of the fruit also called the fig, and as such is an important crop in those areas where it is grown commercially. Native to the Middle East and western Asia, it has been sought out and cultivated by man since ancient times, and is now widely grown throughout the temperate world, both for its fruit and as an ornamental plant. Figs can be eaten fresh or dried, and used in jam-making. ",19093,Ficus_carica,81.jpg,image/jpeg,309098,2012-04-20 09:44:32 UTC,87,Fruits,Other fruits,Type 1,2011-02-09 00:37:19 UTC,2019-05-14 18:04:15 UTC,,,false,specific,3494,true,FOOD00081,fig,fig,fig,fig
82,fennel,Foeniculum vulgare,"Fennel (Foeniculum vulgare) is a plant species in the genus Foeniculum (treated as the sole species in the genus by most botanists). It is a member of the family Apiaceae (formerly the Umbelliferae). It is a hardy, perennial, umbelliferous herb, with yellow flowers and feathery leaves. It is indigenous to the shores of the Mediterranean but has become widely naturalized in many parts of the world, especially on dry soils near the sea-coast and on riverbanks. It is a highly aromatic and flavorful herb with culinary and medicinal uses and, along with the similar-tasting anise, is one of the primary ingredients of absinthe. Florence fennel or finocchio is a selection with a swollen, bulb-like stem base that is used as a vegetable. Fennel is used as a food plant by the larvae of some Lepidoptera species including the mouse moth and the anise swallowtail.",29509,Fennel,82.jpg,image/jpeg,102175,2012-04-20 09:30:27 UTC,88,Herbs and Spices,Herbs,Type 1,2011-02-09 00:37:19 UTC,2019-05-14 18:04:15 UTC,,,false,specific,48038,true,FOOD00082,fennel,fennel,fennel,fennel
83,strawberry,Fragaria X ananassa,"The garden strawberry (or simply strawberry; Fragaria × ananassa) is a widely grown hybrid species of the genus Fragaria (collectively known as the strawberries). It is cultivated worldwide for its fruit. The fruit (which is not a botanical berry, but an aggregate accessory fruit) is widely appreciated for its characteristic aroma, bright red color, juicy texture, and sweetness. It is consumed in large quantities, either fresh or in such prepared foods as preserves, fruit juice, pies, ice creams, milkshakes, and chocolates. Artificial strawberry aroma is also widely used in many industrial food products. As strawberry flavor and fragrance are popular characteristics for consumers,they are used widely in a variety of manufacturing, including foods, beverages, confections, perfumes and cosmetics. Sweetness, fragrance and complex flavor are favorable attributes. In plant breeding and farming, emphasis is placed on sugars, acids, and volatile compounds, which improve the taste and fragrance of a ripe strawberry. Esters, terpenes, and furans are chemical compounds having the strongest relationships to strawberry flavor and fragrance, with a total of 31 volatile compounds significantly correlated to favorable flavor and fragrance [Wikipedia]",24630,Strawberry,83.jpg,image/jpeg,1497236,2012-04-20 09:43:14 UTC,89,Fruits,Berries,Type 1,2011-02-09 00:37:19 UTC,2019-05-14 18:04:15 UTC,,,false,specific,3747,true,FOOD00083,strawberry,strawberry,strawberry,strawberry
85,soybean,Glycine max,"The soybean (US) or soya bean (UK) (Glycine max) is a species of legume native to East Asia, widely grown for its edible bean which has numerous uses. The plant is classed as an oilseed rather than a pulse by the UN Food and Agricultural Organization (FAO). Fat-free (defatted) soybean meal is a significant and cheap source of protein for animal feeds and many prepackaged meals; soy vegetable oil is another product of processing the soybean crop. For example, soybean products such as textured vegetable protein (TVP) are ingredients in many meat and dairy analogues. Soybeans produce significantly more protein per acre than most other uses of land. Traditional nonfermented food uses of soybeans include soy milk, and from the latter tofu and tofu skin. Fermented foods include soy sauce, fermented bean paste, natto, and tempeh, among others. The oil is used in many industrial applications. The main producers of soy are the United States (35%), Brazil (27%), Argentina (19%), China (6%) and India (4%). The beans contain significant amounts of phytic acid, alpha-linolenic acid, and isoflavones.",26716,Soybean,85.jpg,image/jpeg,166339,2012-04-20 09:32:19 UTC,91,Soy,Soy,Type 1,2011-02-09 00:37:19 UTC,2019-05-14 18:04:16 UTC,,,false,specific,3847,true,FOOD00085,soybean,soybean,soybean,soybean
88,barley,Hordeum vulgare,"Barley (Hordeum vulgare L. ), a member of the grass family, is a major cereal grain. Important uses include use as animal fodder, as a source of fermentable material for beer and certain distilled beverages, and as a component of various health foods. It is used in soups and stews, and in barley bread of various cultures. Barley grains are commonly made into malt in a traditional and ancient method of preparation. In a 2007 ranking of cereal crops in the world, barley was fourth both in terms of quantity produced (136 million tons) and in area of cultivation (566,000 km²).",40874,Barley,88.jpg,image/jpeg,306084,2012-04-20 09:30:44 UTC,95,Cereals and cereal products,Cereals,Type 1,2011-02-09 00:37:19 UTC,2019-05-14 18:04:16 UTC,,,true,specific,4513,true,FOOD00088,barley,barley,barley,barley
92,sweet potato,Ipomoea batatas,"The sweet potato (<i>Ipomoea batatas</i>) is a dicotyledonous plant that belongs to the family Convolvulaceae. Its large, starchy, sweet-tasting, tuberous roots are a root vegetable. The young leaves and shoots are sometimes eaten as greens. The sweet potato is only distantly related to the potato (<i>Solanum tuberosum</i>) and does not belong to the nightshade family, Solanaceae, but both families belong to the same taxonomic order, the Solanales. (Wikipedia)",30764,Sweet Potato Pie (album),92.jpg,image/jpeg,119745,2012-04-20 09:39:18 UTC,99,Vegetables,Tubers,Type 1,2011-02-09 00:37:19 UTC,2019-05-14 18:04:16 UTC,,,false,specific,4120,true,FOOD00092,sweet potato,sweet potato,sweet potato,sweet potato
95,lettuce,Lactuca sativa,"Around 50 AD, lettuce leaves were often cooked and served by the Romans with an oil-and-vinegar dressing; however, smaller leaves were sometimes eaten raw. During the 81?96 AD reign of Domitian, the tradition of serving a lettuce salad before a meal began. Post-Roman Europe continued the tradition of poaching lettuce, mainly with large romaine types, as well as the method of pouring a hot oil and vinegar mixture over the leaves. Today, the majority of lettuce is grown for its leaves, although one type is grown for its stem and one for its seeds, which are made into an oil. Most lettuce is used in salads, either alone or with other greens, vegetables, meats and cheeses. Romaine lettuce is often used for Caesar salads, with a dressing that includes anchovies and eggs. Lettuce leaves can also be found in soups, sandwiches and wraps, while the stems are eaten both raw and cooked. The consumption of lettuce in China developed differently from in Western countries, due to health risks and cultural aversion to eating raw leaves. In that country, ""salads"" were created from cooked vegetables and served hot or cold. Lettuce was also used in a larger variety of dishes than in Western countries, contributing to a range of dishes including bean curd and meat dishes, soups and stir-frys plain or with other vegetables. Stem lettuce, widely consumed in China, is eaten either raw or cooked, the latter primarily in soups and stir-frys.",36607,Lettuce,95.jpg,image/jpeg,96800,2012-04-20 09:34:18 UTC,102,Vegetables,Leaf vegetables,Type 1,2011-02-09 00:37:20 UTC,2019-05-14 18:04:16 UTC,,,false,specific,4236,true,FOOD00095,lettuce,lettuce,lettuce,lettuce
98,lentils,Lens culinaris,"The lentil (Lens culinaris) is an edible pulse. It is a bushy annual plant of the legume family, grown for its lens-shaped seeds. It is about 40 cm (16 in) tall and the seeds grow in pods, usually with two seeds in each.
Lentils contain dietary fiber, folate, vitamin B1, and minerals. Red (or pink) lentils contain a lower concentration of fiber than green lentils (11% rather than 31%). Health magazine has selected lentils as one of the five healthiest foods.",503364,Lentils,98.jpg,image/jpeg,90861,2012-04-20 09:43:56 UTC,105,Pulses,Lentils,Type 1,2011-02-09 00:37:20 UTC,2019-05-14 18:04:16 UTC,,,false,generic,3864,true,FOOD00098,lentils,lentils,lentils,lentils
101,flaxseed,Linum usitatissimum,"Flax (also known as common flax or linseed) is a member of the genus Linum in the family Linaceae. It is a food and fibre crop that is grown in cooler regions of the world. Flax fibres are taken from the stem of the plant and are two to three times as strong as those of cotton. As well, flax fibres are naturally smooth and straight. Europe and North America depended on flax for cloth until the nineteenth century, when cotton overtook flax as the most common plant used for making linen paper. Flax is grown on the Canadian Praires for linseed oil, which is used as a drying oil in paints and varnish and in products such as linoleum and printing inks. It is native to the region extending from the eastern Mediterranean to India and was probably first domesticated in the Fertile Crescent. Flax was extensively cultivated in ancient Ethiopia and ancient Egypt. A discovery reported in 2009 of spun, dyed, and knotted wild flax fibers in a prehistoric cave in the Republic of Georgia shows that the plant was already in use by humans at the surprisingly early date of 30,000 B.C. New Zealand flax is not related to flax but was named after it, as both plants are used to produce fibers.",29226,Flax,101.jpg,image/jpeg,106535,2012-04-20 09:44:20 UTC,108,Herbs and Spices,Oilseed crops,Type 1,2011-02-09 00:37:20 UTC,2019-05-14 18:04:16 UTC,,,false,specific,4006,true,FOOD00101,flaxseed,flaxseed,flaxseed,flaxseed
105,apple,Malus pumila,"The apple is the pomaceous fruit of the apple tree, species Malus domestica in the rose family. It is one of the most widely cultivated tree fruits, and the most widely known of the many members of genus Malus that are used by humans. Apples grow on small, deciduous trees. The tree originated in Central Asia, where its wild ancestor, Malus sieversii, is still found today. Apples have been grown for thousands of years in Asia and Europe, and were brought to North America by European colonists. Apples have been present in the mythology and religions of many cultures, including Norse, Greek and Christian traditions. In 2010, the fruit's genome was decoded, leading to new understandings of disease control and selective breeding in apple production. There are more than 7,500 known cultivars of apples, resulting in a range of desired characteristics. Different cultivars are bred for various tastes and uses, including in cooking, fresh eating and cider production. Domestic apples are generally propagated by grafting, although wild apples grow readily from seed. Trees are prone to a number of fungal, bacterial and pest problems, which can be controlled by a number of organic and non-organic means. About 69 million tonnes of apples were grown worldwide in 2010, and China produced almost half of this total. The United States is the second-leading producer, with more than 6% of world production. Turkey is third, followed by Italy, India and Poland. Apples are often eaten raw, but can also be found in many prepared foods (especially desserts) and drinks. Many beneficial health effects have been found from eating apples; however, two forms of allergies are seen to various proteins found in the fruit.",25262,Apple,105.jpg,image/jpeg,86997,2012-04-20 09:44:31 UTC,112,Fruits,Pomes,Type 1,2011-02-09 00:37:20 UTC,2019-05-14 18:04:16 UTC,,,false,specific,283210,true,FOOD00105,apple,apple,apple,apple
106,mango,Mangifera indica,"The mango is a fleshy stone fruit belonging to the genus Mangifera, consisting of numerous tropical fruiting trees in the flowering plant family Anacardiaceae. The mango is native to South Asia, from where it has been distributed worldwide to become one of the most cultivated fruits in the tropics. While other Mangifera species (e.g. horse mango, M. foetida) are also grown on a more localized basis, Mangifera indica – the 'common mango' or 'Indian mango' – is the only mango tree commonly cultivated in many tropical and subtropical regions. It is the national fruit of India, Philippines and Pakistan. In several cultures, its fruit and leaves are ritually used as floral decorations at weddings, public celebrations and religious ceremonies.",28803,Mango,106.jpg,image/jpeg,87179,2012-04-20 09:35:50 UTC,113,Fruits,Tropical fruits,Type 1,2011-02-09 00:37:20 UTC,2019-05-14 18:04:16 UTC,,,false,specific,29780,true,FOOD00106,mango,mango,mango,mango
130,avocado,Persea americana,"The avocado (Persea americana) is a tree native to Central Mexico, classified in the flowering plant family Lauraceae along with cinnamon, camphor and bay laurel. Avocado or alligator pear also refers to the fruit (botanically a large berry that contains a single seed) of the tree. Avocados are commercially valuable and are cultivated in tropical and Mediterranean climates throughout the world. They have a green-skinned, fleshy body that may be pear-shaped, egg-shaped, or spherical. Commercially, it ripens after harvesting. Trees are partially self-pollinating and often are propagated through grafting to maintain a predictable quality and quantity of the fruit.",18154,Avocado,130.jpg,image/jpeg,244707,2012-04-20 09:33:26 UTC,137,Vegetables,Fruit vegetables,Type 1,2011-02-09 00:37:22 UTC,2019-05-14 18:04:16 UTC,,,false,specific,3435,true,FOOD00130,avocado,avocado,avocado,avocado
149,peach,Prunus persica,"The peach (Prunus persica) is a deciduous tree, native to North-West China, in the region between the Tarim basin and the north slopes of the Kunlun Shan mountains, where it was first domesticated and cultivated. It bears an edible juicy fruit also called a peach. The species name persica refers to its widespread cultivation in Persia, whence it was transplanted to Europe. It belongs to the genus Prunus which includes the cherry and plum, in the family Rosaceae. The peach is classified with the almond in the subgenus Amygdalus, distinguished from the other subgenera by the corrugated seed shell.",24765,Peach,149.jpg,image/jpeg,85867,2012-04-20 09:30:33 UTC,158,Fruits,Drupes,Type 1,2011-02-09 00:37:22 UTC,2019-05-14 18:04:17 UTC,,,false,specific,3760,true,FOOD00149,peach,peach,peach,peach
152,pear,Pyrus communis,"The pear is any of several tree and shrub species of genus Pyrus, in the family Rosaceae. It is also the name of the pomaceous fruit of these trees. Several species of pear are valued by humans for their edible fruit, while others are cultivated as ornamental trees. The genus Pyrus is classified in subtribe Pyrinae within tribe Pyreae.",25295,Pear,152.jpg,image/jpeg,18086,2012-04-20 09:37:00 UTC,161,Fruits,Pomes,Type 1,2011-02-09 00:37:23 UTC,2019-05-14 18:04:17 UTC,,,false,specific,23211,true,FOOD00152,pear,pear,pear,pear
153,radish,Raphanus sativus,"The radish (Raphanus sativus) is an edible root vegetable of the Brassicaceae family that was domesticated in Europe in pre-Roman times. They are grown and consumed throughout the world. Radishes have numerous varieties, varying in size, color and duration of required cultivation time. There are some radishes that are grown for their seeds; oilseed radishes are grown, as the name implies, for oil production. Radish can sprout from seed to small plant in as little as 3 days.",23290,Radish,153.jpg,image/jpeg,14683,2012-04-20 09:36:57 UTC,162,Vegetables,Root vegetables,Type 1,2011-02-09 00:37:23 UTC,2019-05-14 18:04:17 UTC,,,false,specific,3726,true,FOOD00153,radish,radish,radish,radish
175,potato,Solanum tuberosum,"The potato is a starchy, tuberous crop from the perennial Solanum tuberosum of the Solanaceae family (also known as the nightshades). The word may refer to the plant itself as well as the edible tuber. In the region of the Andes, there are some other closely related cultivated potato species. Potatoes were introduced outside the Andes region four centuries ago, and have become an integral part of much of the world's cuisine. It is the world's fourth-largest food crop, following rice, wheat and maize. Long-term storage of potatoes requires specialised care in cold warehouses. Wild potato species occur throughout the Americas, from the United States to southern Chile. The potato was originally believed to have been domesticated independently in multiple locations, but later genetic testing of the wide variety of cultivars and wild species proved a single origin for potatoes in the area of present-day southern Peru and extreme northwestern Bolivia (from a species in the Solanum brevicaule complex), where they were domesticated 7,000–10,000 years ago. Following centuries of selective breeding, there are now over a thousand different types of potatoes. Of these subspecies, a variety that at one point grew in the Chiloé Archipelago left its germplasm on over 99% of the cultivated potatoes worldwide. The annual diet of an average global citizen in the first decade of the 21st century included about 33 kg of potato. However, the local importance of potato is extremely variable and rapidly changing. It remains an essential crop in Europe (especially eastern and central Europe), where per capita production is still the highest in the world, but the most rapid expansion over the past few decades has occurred in southern and eastern Asia. China is now the world's largest potato-producing country, and nearly a third of the world's potatoes are harvested in China and India.",505272,Potato,175.jpg,image/jpeg,135158,2012-04-20 09:33:45 UTC,185,Vegetables,Tubers,Type 1,2011-02-09 00:37:24 UTC,2019-05-14 18:04:18 UTC,,,true,specific,4113,true,FOOD00175,potato,potato,potato,potato
178,spinach,Spinacia oleracea,"Spinach (Spinacia oleracea) is an edible flowering plant in the family of Amaranthaceae. It is native to central and southwestern Asia. It is an annual plant, which grows to a height of up to 30 cm. Spinach may survive over winter in temperate regions. The leaves are alternate, simple, ovate to triangular-based, very variable in size from about 2–30 cm long and 1–15 cm broad, with larger leaves at the base of the plant and small leaves higher on the flowering stem. The flowers are inconspicuous, yellow-green, 3–4 mm diameter, maturing into a small, hard, dry, lumpy fruit cluster 5–10 mm across containing several seeds. Common spinach, Spinacia oleracea, was long considered to be in the Chenopodiaceae family, but in 2003, the Chenopodiaceae family was combined with the Amaranthaceae family under the family name 'Amaranthaceae' in the order Caryophyllales. Within the Amaranthaceae family, Amaranthoideae and Chenopodioideae are now subfamilies, for the amaranths and the chenopods, respectively.",20709,Spinach,178.jpg,image/jpeg,113714,2012-04-20 09:30:37 UTC,188,Vegetables,Leaf vegetables,Type 1,2011-02-09 00:37:24 UTC,2019-05-14 18:04:18 UTC,,,true,specific,3562,true,FOOD00178,spinach,spinach,spinach,spinach
205,corn,Zea mays,"Maize (mayz; Zea mays subsp. mays, from Spanish: maíz after Taíno mahiz), known in some English-speaking countries as corn, is a large grain plant domesticated by indigenous peoples in Mesoamerica in prehistoric times. The leafy stalk produces ears which contain the grain, which are seeds called kernels. Maize kernels are often used in cooking as a starch.",42269,Corn,205.jpg,image/jpeg,82516,2012-04-20 09:44:31 UTC,220,Cereals and cereal products,Cereals,Type 1,2011-02-09 00:37:26 UTC,2019-05-14 18:04:19 UTC,,,false,specific,4577,true,FOOD00205,corn,corn,corn,corn
208,banana,Musa acuminata,"A banana is an edible fruit produced by several kinds of large herbaceous flowering plants in the genus Musa. (In some countries, bananas used for cooking may be called plantains.) The fruit is variable in size, color and firmness, but is usually elongated and curved, with soft flesh rich in starch covered with a rind which may be green, yellow, red, purple, or brown when ripe. The fruits grow in clusters hanging from the top of the plant. Almost all modern edible parthenocarpic (seedless) bananas come from two wild species - Musa acuminata and Musa balbisiana. The scientific names of most cultivated bananas are Musa acuminata, Musa balbisiana, and Musa × paradisiaca for the hybrid Musa acuminata × M. balbisiana, depending on their genomic constitution. The old scientific name Musa sapientum is no longer used.",42390,Banana,208.jpg,image/jpeg,1285623,2012-04-20 09:28:59 UTC,223,Fruits,Tropical fruits,Type 1,2011-02-09 00:37:26 UTC,2019-05-14 18:04:19 UTC,,,false,specific,4641,true,FOOD00208,banana,banana,banana,banana
